adult,backdrop_path,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,production_companies_name,production_companies_country
False,/230WWgFSFVZTG6LOFgTQzXMmb7w.jpg,0,['Comedy'],,66129,tt1793931,fr,Les Tuche,"Everyone in the village of Bouzolles knows the Tuche family, who live by the philosophy ""Man is not made to work."" Despite their lack of money, they strive to be happy... that is, until their hand-to-mouth existence is turned on its head. After winning the lottery, the Tuches get rich beyond their wildest dreams and move to Monaco. And while attempting to fit in in their swanky new homeland, they struggle to stay true to the same principles by which they've always lived.",9.118,/3B8yd66WidGA3BLasNWOuH6RvAX.jpg,['FR'],2011-06-30,0,95,['fr'],Released,,The Tuche Family,False,6.011,1189,"['Pathé Distribution', 'Eskwad', 'Pathé Films', 'Serenity Films', 'Groupe TF1']",
False,/zf5o1VP1xMwQ976prQpp50Aq07b.jpg,0,['Comedy'],,66137,tt0064297,fr,Erotissimo,"Annie is a middle-age wife, still sexy and pampered by her husband, Phillippe, who is the owner and general manager of a dynamic company. Under the deluge of sexy Swedish movies, sexy advertising on the streets, sexy intimate clothing in ladies' shops, and even talks about sex and marital infidelity with her mother and female friends, Annie starts feeling left aside by her husband, and trying to attract in a number of ways - and failing. It's not the all-purpose secretary at the office that is keeping him late, it's a tax expert that, asking the most innocent questions, is finding out how Philippe can manage a company without profits, and still manage a home, may be two... with high quality levels.",1.994,/zeUA25Xc4J09pR8O8uKdMy2ci3G.jpg,"['FR', 'IT']",1969-06-07,0,100,['fr'],Released,,Erotissimo,False,6.682,11,"['Les Films de la Pléiade', 'Films des deux-mondes', 'Kinesis Films']",
False,/juHTrBBE7u5JbRCokVYvxMyLvOB.jpg,0,['Drama'],,66141,tt0051473,fr,La Chatte,"During the Occupation, Cora takes the place of her dead husband at the head of a Resistance network. One evening, she sympathizes with Bernard, a Swiss journalist. However, he is actually an undercover German officer who is close to the man ordered to find her using an Identikit picture...",1.96,/rqmfnYJmctry4dHBj4d4oRTv5SR.jpg,['FR'],1958-04-19,0,108,"['fr', 'de']",Released,,La Chatte,False,6.2,6,[],
False,/f4quebOLKAaom57oHugtzr72GFi.jpg,0,['Drama'],,66143,tt0052759,fr,Les dragueurs,Two men spend a night in Paris trying to pick up women.,1.201,/9FQF0oQ6HgxdPX1OY0NYArM5heS.jpg,['FR'],1959-04-29,0,78,['fr'],Released,,The Chasers,False,7.4,8,['Lisbon Films'],
False,,0,['Drama'],,66145,tt0013033,fr,Crainquebille,"Jérôme Crainquebille, is an ageing vegetable seller who has sold groceries from his cart in in Paris for over 40 years. One day, he is harassed by a policeman who insists that he moves on. When he protests, Crainquebille is arrested, supposedly for swearing at the policeman.",0.938,/dHexVjgfpwRdpyBfECeJ5ZK6OwA.jpg,"['FR', 'BE']",1922-11-15,0,90,['xx'],Released,,Crainquebille,False,7.2,10,['Films A. Legrand'],
False,,0,['Drama'],,66148,tt0015801,fr,Feu Mathias Pascal,"Mathias Pascal, only son of a once-rich family, marries beautiful Romalinda, who has a terrible mother-in-law. She controls her daughter, and soon his home life becomes a nightmare. His only moments of lights are his mother and baby, but both die on the same day. Shocked, he leaves his hometown and goes to Monte Carlo, where he wins a fortune at the casino. Returning home, he reads his own obituary in a paper. They have found a corpse in a creek and connected it with his disappearance. Mathias, noticing that he is now free from all ties to his old life, decides to start a new one.",1.226,/kx1ukiBhhiyTkuhfbUDmtsRatnB.jpg,['FR'],1925-07-02,0,170,['xx'],Released,,The Late Mathias Pascal,False,6.9,19,['Cinégraphic'],
False,/m9o1IXim4XUCTrIFlNaK6I6MsVd.jpg,0,['Drama'],,66187,tt0070588,fr,"La Race des ""seigneurs""","Julien Dandieu, leader of the socialist political party PRU is asked to be part of the new conservative government as minister of foreign affairs. However his reputation is somewhat tarnished by his adulterous relationship with Creezy, a fashion model seen on every magazine cover. Ready to sacrifice his family for his career, he is eventually faced with the ultimate choice: his career ambitions or a lifetime with his beautiful girlfriend, who has recently mysteriously disappeared.",2.338,/hygLQxKqV8HOMtOLgU6qokGKcBB.jpg,"['FR', 'IT']",1974-04-10,0,88,['fr'],Released,,Creezy,False,6.4,8,"['Les Films de Montfort', 'Juppiter Generale Cinematografica']",
False,/euSjkZqmCsONd8k5RMDLiGvxYhN.jpg,0,"['Comedy', 'Romance']",,66436,tt0048133,fr,Les Grandes manœuvres,"Armand, a boastful womaniser, makes a bet that he can seduce any girl he wants. He soon crosses paths with a beautiful Parisian divorcee, who is nothing like anyone he has ever met before.",2.237,/bNJ3417OQ0Mt8rQ00Hd0BdsMrhk.jpg,"['FR', 'IT']",1955-10-25,0,106,['fr'],Released,,The Grand Manoeuvre,False,6.3,23,"['Filmsonor', 'S.E.C.A.', 'Cinétel', 'Rizzoli Film']",
False,,0,['Drama'],,66451,tt0122392,fr,Le Baron fantôme,"Elfy, Countess of Saint-Hélié's daughter, was brought up with her foster sister Anne, in an old dilapidated castle whose landlord, Baron Julius Carol, disappeared mysteriously some day. The two girls had a playmate, Hervé, the son of the gamekeeper. Now that they are adult, Anne is in love with Hervé while Elfy thinks she loves the young man. One day, the baron's mummified body is found in an oubliette and the secret of the estate is revealed...",1.762,/4egQq1BrkUIhVCQRgv1kIuM8Mwc.jpg,['FR'],1943-06-16,0,99,['fr'],Released,,The Phantom Baron,False,6.143,7,['Consortium de Productions de Films'],
False,/e5e1uTY93TdhwhU1I9aOjpez0BG.jpg,0,"['Romance', 'Drama']",,66538,tt0099436,fr,La Discrète,"There is an author who has been dumped by his girlfriend and has no inspiration for a next novel. In an attempt to find a solution to both crises, he, along with his publisher friend, decides to seduce a young woman with the singular purpose of keeping a diary of the seduction and then dump her before publishing the book about it. Unfortunately he falls in love with her.",3.402,/5kx06VoQ7sJmfYzq8JsnpLICkkb.jpg,['FR'],1990-11-21,0,94,['fr'],Released,,The Discreet,False,6.407,43,"['Les Productions Lazennec', 'Sara Films', 'FR3 Films Production']",
False,/40CMrFZHnh4BP9obKSq8jQp4sOv.jpg,0,"['Adventure', 'Comedy']",,66540,tt0046695,fr,Ali-Baba et les 40 Voleurs,"A lord’s servant, Ali Baba, is sent to retrieve a slave for his master, but ends up on an adventure filled with gold, mischief, love, and forty famous thieves instead.",8.068,/314RaBN4qVTQcmbu2kfKVLmdPfY.jpg,['FR'],1954-12-24,0,92,['fr'],Released,,Ali Baba and the Forty Thieves,False,6.3,106,['Films du Cyclope'],
False,/eKyLnJX3DYoitpVa2JIUVt212YJ.jpg,0,['Drama'],,66541,tt0082182,fr,Chère inconnue,"A middle-aged disabled man unknowingly begins a lonely hearts correspondence with his own unmarried sister, who takes care of him. As he writes more and more to her, he begins to fall in love, and she, knowing that it is her brother who is writing, discovers a new, tender side to him. But trouble looms when he asks to meet her in person.",2.167,/wRJ9M122w3TBW0zCfO6KNBdFo0h.jpg,['FR'],1980-04-09,0,96,['fr'],Released,,I Sent a Letter to My Love,False,6.3,6,"['France 3', 'Cinéproduction']",
False,/rm3F9LHJgJjNs39Lk3g7PCJVs9m.jpg,0,"['Drama', 'Adventure', 'Romance']",,66545,tt0099607,fr,La Fracture du myocarde,"Young Martin has been acting strange. At his school, his teacher and classmates notice that he is less talkative and more withdrawn. When those around him begin to prod, they discover that Martin’s single mother has died. Fearful that he will be sent away from home now that he has no parents, Martin looks to his friends for help. With Jerome leading the charge to save Martin from the orphanage, the first thing they decide to do is dispose of the mother’s body.",1.153,/qGSD92HKcevy4dzSLiaGa8yu5bz.jpg,['FR'],1991-02-27,0,105,['fr'],Released,,Cross My Heart,False,7.1,10,[],
False,/yVDMbGP8x9yGJluKxZ4e73iKssX.jpg,0,['Science Fiction'],,66546,tt0098531,fr,Le Trésor des Iles Chiennes,"The world after the atomic age. An engineer disappears, together with his consortium (Kryo'Corp) and his discovery: a new energy source powered by the fusion of two primary substances. Ulysses, Kryo'Corp's heir, organises an expedition to the only place these substances occur.",1.4,/wqhcF9Uc3Zs4W2LfT60yBmAHjz0.jpg,"['FR', 'PT']",1990-11-16,0,108,['fr'],Released,,Treasure of the Bitch Islands,False,6.2,5,"['Filmargem', 'Gemini Films', 'La Sept Cinéma']",
False,/3GXNd0Zzq5jzaGPnR0opkmpLKFE.jpg,0,"['Fantasy', 'Adventure', 'Drama']",,66556,tt0074974,fr,Noroît,"After her brother was killed by a notorious all-female pirate gang, Morag dedicates her life to bringing the murderers to justice. Soon, she has become an important member of the pirate gang and has begun acquiring the loyalty of key members. Eventually, she makes her move and challenges the leader, a demi-god, known as ""The Daughter of the Sun.""",1.115,/6YmDxkbrSG9l7KvB6jpDPolFcxX.jpg,['FR'],1976-01-01,0,145,"['fr', 'en']",Released,,Noroît,False,7.4,12,"['Sunchild Productions', 'Les Productions Jacques Roitfeld', 'Ina']",
False,/xzizW2GVEwBKM8dlUbfU9lOCrou.jpg,0,['Comedy'],,66560,tt0043865,fr,Nous irons à Monte Carlo,"When a measles epidemic forces the temporary closing of a child care center, the son of a film star and her estranged husband, a concert pianist, is mistakenly delivered to a touring musician.",1.4,/hmlQpQbVA4KWn0zcbJFKcvZ9qlD.jpg,['FR'],1951-11-22,0,101,"['en', 'fr']",Released,,Monte Carlo Baby,False,6.5,7,['Hoche Productions'],
False,,0,"['Documentary', 'War']",,66569,tt0062244,fr,La section Anderson,A documentary feature by Pierre Schoendoerffer about the Vietnam War.,1.075,/oHK1gr9JncKT2nM8W8lsqmcAK2A.jpg,['FR'],1967-02-03,0,65,['fr'],Released,"No editorials, no opinions . . . just the real story of the brutal Vietnam War.",The Anderson Platoon,False,6.2,15,['Ina'],
False,/zDIDhrfT8YNWai3WY90HqYio1fS.jpg,0,"['Drama', 'War']",,66568,tt0062445,fr,La vingt-cinquième heure,"A Romanian peasant fights to get back to his family after he's imprisoned by the Nazis.The picture is based on real events. It includes Hungary's government in collaboration with the Nazis, the encroachment of Romania by Stalin's troopers, and other happenings.",4.166,/6dn74C4XXSU4bAigMdUEDjjM57T.jpg,"['FR', 'IT', 'US', 'YU']",1967-04-26,0,121,"['fr', 'en', 'ro']",Released,A Love Story That Rises Above the Tides of Battle!,The 25th Hour,False,7.7,31,"['Compagnia Cinematografica Champion', 'Les Films Concordia', 'Avala Film', 'Carlo Ponti Production', 'Metro-Goldwyn-Mayer']",
False,/7I4jfVeUEGVkZ8T0bU3PUj8YGRF.jpg,0,['Drama'],,66584,tt0100334,fr,Le party,"At a maximum security prison, there is preparation for the annual party where entertainers and strippers are scheduled to perform. But not everyone is having fun. A man is sent to solitary, his wife has a nervous breakdown, and a convict prepares to make a daring escape.",0.958,/wotXcRouGGnllmCRTPh3jnkGnRv.jpg,['CA'],1990-02-02,0,103,['fr'],Released,Freedom isn't a yogurt brand,Le party,False,6.5,8,[],
False,,0,['Drama'],,66596,tt0387952,fr,Le Cou de la girafe,Le Cou de la girafe (The Giraffe's Neck) is a 2004 French/Belgian film directed by Safy Nebbou.,0.659,/xg0dr5oks6I2ZgNFP5ssA1nVPLw.jpg,"['BE', 'FR']",2004-09-29,0,84,['fr'],Released,,The Giraffe's Neck,False,6.4,5,"['Saga Film', 'Téléma', 'France 2 Cinéma']",
False,/4EO3gnPOMIpOir5vxjkepAo80A0.jpg,0,"['Thriller', 'Action']",,66635,tt0096342,fr,L'Union sacrée,"Simon, a Jewish police inspector, arrests Karim, a Muslim, in the bust of a drug smuggling cargo ship, only to realize that Karim is an undercover agent from the military intelligence, whose mission he was not aware of. The two men pursue the narc investigation, which will lead them to confront middle eastern terrorists together.",3.24,/cjqSnanFpsuylqCPZdAukvbigT4.jpg,['FR'],1989-03-15,0,122,['fr'],Released,An Unholy Alliance,Brothers in Arms,False,7.1,53,"['Alexandre Films', 'sggc', 'France 3 Cinéma']",
False,/rxc5jIpFK4JS5MbxavihdUQSkKF.jpg,0,"['Drama', 'War']",,66753,tt0102058,fr,Hors la vie,"Patrick Perrault, a photo-journalist covering the war in Beirut in the late 1980s, is himself caught up in the hostilities when one day he is picked up and bundled into a car at gun-point. Blind-folded, he is taken to an unknown location where he discovers that he is being taken hostage by Lebanese guerrillas.",2.762,/yJ3bKnUXQp95Xaql5XIgqNdLEwU.jpg,"['BE', 'FR', 'IT', 'LB']",1991-05-15,0,97,"['ar', 'fr', 'en']",Released,,Out of Life,False,6.3,15,"['Galatée Films', 'Films A2']",
False,/cYGQ7kCltMwAWiLjEPYpl8Vgn9y.jpg,0,['Drama'],,66764,tt0082919,fr,Les Plouffe,The lives of the average Quebecois Plouffe family during the final years of the depression and through World War II.,0.73,/7JDOdpe0KySDhQyeMVj4bm3SRir.jpg,['CA'],1981-04-07,0,259,['fr'],Released,,The Plouffe Family,False,6.7,13,[],
False,/4ag4cp7TtZocaIUY7fTkhYYRV2R.jpg,0,"['Romance', 'Drama']",,66812,tt0017196,fr,Nana,"A government official, Count Muffat, falls under the spell of Nana, a young actress. She becomes his mistress, living in the sumptuous apartment which he provides for her. Instead of elevating herself to Muffat's level, however, Nana drags the poor man down to hers - in the end, both lives have been utterly destroyed.",1.964,/lrIrTJ7qLNN4eRqOthQjPxclHKU.jpg,['FR'],1926-06-25,0,150,['xx'],Released,,Nana,False,6.7,22,['Les Films Jean Renoir'],
False,,0,"['Drama', 'History']",,66813,tt0160149,fr,L'Affaire du courrier de Lyon,A courier carrying a large sum of money intended for Bonaparte's army is attacked. A miscarriage of justice will lead an innocent person to the guillotine.,1.331,/4OaeVF4ka5DLpuj4wwdopcLPh4n.jpg,['FR'],1937-11-10,0,102,['fr'],Released,The Dreyfus Affair of the 18th Century!,Courier of Lyons,False,6.5,4,[],
False,/fbxjsZDpKQwysYcQ36OKznapWM4.jpg,0,['Drama'],,66825,tt0107265,fr,Le Jeune Werther,"Ismaël, a young thirteen-year old boy, is taken aback by the suicide of his best friend. Not only did he not have any idea that this dramatic act was a possibility, neither did his other friends. Perhaps it had something to do with his having an unrequited love for a beautiful young neighbor, an attraction Ismaël also feels. Perhaps it had something to do with drugs, or a problem with a universally disliked teacher. Throughout most of the film, the young survivors discuss their departed classmate.",0.905,/mSOfbCX1ZIQ6gAuA33tnAYR1And.jpg,['FR'],1993-03-31,0,93,['fr'],Released,,Young Werther,False,6.4,9,"['Les Films Alain Sarde', 'Lola Films', 'Home Made Movies']",
False,/hU64DNnmGcbiqA1X3CVBdLcNUHp.jpg,0,"['Comedy', 'Romance']",,66837,tt0122492,fr,Fortunat,"During WW2, a posh bourgeois woman (Morgan)is compelled to live under the same room as a crude simple-minded yet big-hearted man.(Bourvil) Her husband was arrested by the Gestapo and she is a hunted woman.",1.272,/540ZgTJvchdKOpBvMWR0bGeo2hS.jpg,"['FR', 'IT']",1960-11-16,0,121,['fr'],Released,,Fortunate,False,7.658,19,[],
False,/lLRwoprfEJbe34kERr0eat89ZUh.jpg,0,['Documentary'],,66860,tt0353965,fr,Sacred Planet,"SACRED PLANET is a journey away from the hectic ""world"" we live in. Through stunning cinematography, it transports you to some of the most fascinating, exotic, and remote sites on Earth, giving you new insights into her diverse landscapes, peoples, and animals. You'll be mesmerized by the beauty of these all-but-forgotten faraway places, the majesty of the creatures who live there, and the wisdom of the elders who hold the knowledge of the past. This magical around-the-world odyssey is an awe-inspiring wonder the entire family will enjoy.",1.747,/7K7rGXsyPA3SaYrVx2TGxUC8rBf.jpg,[],2004-04-12,0,40,['en'],Released,,Sacred Planet,False,6.6,9,[],
False,/eWE1zJTXNMapcpA8utw9EYs5RBx.jpg,0,"['Comedy', 'Music']",,66898,tt0049050,fr,Le Chanteur de Mexico,Vincent Etchebar is spotted by the impresario Cartoni who gives him the opportunity to break into Paris. But nothing will go as planned.,1.015,/oOTNnMCISYPDeisxaROkqOosTk9.jpg,"['ES', 'FR']",1957-01-24,0,103,['fr'],Released,,Le Chanteur de Mexico,False,6.2,11,[],
False,/uiWRHrbf84RPemP2PGOJhRkrry4.jpg,0,['Drama'],,66905,tt0056312,fr,Ophélia,A young man becomes enraged when his mother remarries his wealthy uncle after his father dies.,0.694,/4a0fSt29FV36jeZJtSyDMxw66pr.jpg,['FR'],1963-02-06,0,105,['fr'],Released,,Ophélia,False,7.1,9,[],
False,/bmFS4rqZAuKvXc6QwJSWrKBJo5q.jpg,0,['Comedy'],,66906,tt0056927,fr,Cherchez l'idole,"After stealing a diamond from Mylène Demongeot, Richard hides it inside a guitar. But on returning to the music shop he discovers that the precious instrument has just been sold! The problem is complicated by the fact that five stars all bought the same model that morning...",1.689,/pXQDfsGeSFhNFqUOyY9e9Q833x.jpg,"['FR', 'IT']",1964-02-26,0,85,['fr'],Released,,Cherchez l'idole,False,6.7,6,['Union Générale Cinématographique (UGC)'],
